ratio
1.552632
2.942857
1.571429
1.226087
1.244186
1.200000
1.292135
1.611111
1.594340
1.172932
1.962025
4.392857
2.595745
1.709302
1.662500
2.737113
2.887755
2.818182
3.179104
1.154639
1.235294
1.461538
1.930233
1.866667
1.894737
1.741379
1.058824
1.519685
1.890625
4.058824
2.590909
1.114943
1.365854
1.990291
2.500000
1.787611
1.317073
1.376471
1.838710
1.087838
1.930233
1.451613
2.818182
2.057143
1.125000
1.694444
1.547945
4.450000
1.393893
1.354386
1.870000
2.225490
1.913978
1.835648
1.617940
1.810345
1.287129
1.518519
1.302521
0.841004
1.188235
0.995556
1.076923
0.839623
1.663636
1.117886
1.746269
1.056818
1.360000
0.938667
1.096257
1.071895
2.120000
2.054545
0.879630
3.205882
1.898438
1.563380
1.698630
0.686667
0.635983
1.295455
1.485149
0.822993
0.799228
0.733333
2.333333
1.297030
0.635224
1.797980
1.056180
1.147196
0.779762
0.813008
0.937500
1.200000
2.019231
1.483871
0.695652
0.575342
1.222222
1.991071
0.826923
1.263158
1.991071
0.438131
1.224719
0.654295
2.400000
0.892068
2.617021
0.879668
1.689655
2.320755
1.135922
0.601974
1.511111
2.047619
1.174603
0.923077
1.177515
0.740484
1.666667
1.437037
0.496183
1.025974
0.412214
1.604167
0.471591
2.682353
1.445946
1.468165
1.372308
2.680412
1.531646
1.615385
1.328947
1.629310
0.320988
1.800000
1.164931
3.086957
1.595238
0.471698
0.939130
1.296296
1.678161
1.759259
1.125581
0.299517
1.419118
1.102941
2.416667
1.194539
1.393822
0.957746
2.289474
1.308642
1.326087
1.117647
2.225806
1.450382
1.402174
1.826087
1.629032
2.569231
1.008850
1.655556
1.094118
2.000000
1.976190
1.501493
2.308642
1.286517
0.962687
1.631579
1.851563
1.068404
1.429907
2.414414
2.431818
1.336683
1.986111
1.207447
2.033520
1.306122
2.776596
1.101299
1.991404
0.651429
1.345382
0.587500
1.500000
1.029851
0.490741
0.503597
0.478873
1.352941
0.936937
2.812500
0.504440
1.640000
1.155556
1.112426
0.762712
1.103226
1.200000
1.285714
1.175258
1.750000
1.296296
2.454545
1.641026
1.456522
1.041667
0.872093
2.555556
0.880734
1.525000
1.238806
2.086957
0.861386
1.690909
0.823529
1.250000
1.269231
1.106383
1.205882
1.142857
1.155172
0.536000
1.222222
3.187500
2.166667
1.416667
0.646552
1.652174
1.560000
0.958506
1.032609
1.806452
0.862500
3.272727
0.900000
1.333333
0.605263
0.973684
1.000000
1.607143
0.700000
1.566667
0.746667
0.193548
0.962963
0.418182
0.456140
0.434084
0.878788
0.800000
0.392857
1.804348
0.800000
1.070175
1.137931
0.722222
1.714286
1.368421
0.161905
0.890909
1.080000
2.695652
1.014286
0.500000
1.592593
1.376238
1.371429
1.350000
1.388889
1.461538
0.758065
0.988372
1.300000
0.879121
0.000000
1.854167
1.205882
1.694915
0.904762
0.791667
0.073529
1.092593
0.961538
1.196721
1.544118
1.454545
1.035714
0.935484
1.297872
1.153846
1.578947
2.375000
2.565217
1.148148
1.960000
0.450000
0.886792
1.977273
1.435484
2.440000
2.428571
0.990741
2.444444
1.533333
1.000000
1.244898
1.022222
1.700000
0.970297
2.375000
1.375000
1.375000
2.428571
2.300000
0.352941
0.718750
0.518072
0.551724
1.125000
1.117647
2.227273
0.057143
2.672414
1.226481
1.426966
1.395062
1.359375
2.470085
0.038961
2.051724
3.555556
1.632813
1.177570
1.419355
1.960526
1.118421
1.575960
0.916006
2.107438
2.234848
1.855856
1.843434
1.443299
1.795918
1.551331
1.440079
1.865031
1.344444
1.163265
1.783784
1.701571
1.485788
2.060000
1.768750
1.761074
1.362101
1.912458
3.800000
1.895652
2.113636
2.019417
1.555556
1.324675
1.565217
2.238095
1.750000
2.344828
1.661290
1.127168
2.818182
1.900000
1.590909
2.187919
1.233010
1.672293
2.144578
0.958716
2.734104
0.971347
1.163768
2.166667
2.151751
2.102410
1.682382
2.818182
4.000000
0.406250
2.361702
2.117021
1.779412
2.155039
2.000000
1.599424
1.079096
1.562500
0.620776
0.589928
1.053191
1.711340
1.074074
1.448980
1.347826
1.320000
1.692308
1.376884
0.615000
0.568182
1.447552
1.872910
1.795556
0.219355
0.872611
1.564854
0.211538
1.089147
1.053254
4.461538
2.184211
1.153061
2.250000
1.329787
0.971429
1.851852
2.184211
1.200000
2.176471
0.631799
2.651163
0.416107
1.666667
0.890365
2.181818
1.340909
1.791469
2.158940
1.875000
2.584541
1.861789
1.295652
2.181208
1.042151
0.997691
1.793388
0.810985
5.187500
1.897727
1.915493
1.127907
1.927273
1.249153
1.777778
1.125000
1.780749
1.348921
2.142857
0.927083
2.720930
1.666667
1.332298
1.918919
1.397959
1.566265
0.747748
2.222222
1.600000
2.507042
0.731959
2.023256
0.511628
0.972028
1.586207
1.772727
1.617021
1.212121
3.153846
0.010101
1.901639
0.936471
1.296296
1.297619
1.242424
2.800000
4.461538
1.341121
3.222222
4.100000
1.066667
1.280576
2.282051
0.605263
1.153846
2.227273
1.480769
1.578947
1.155797
1.341346
1.936842
1.555556
1.111298
1.912698
1.932515
1.379747
0.726027
4.296296
0.888031
1.389937
1.426667
1.130435
1.661202
1.568966
0.880645
1.347826
1.461538
2.736842
2.085714
1.152542
0.945000
1.684211
0.812672
2.593750
2.375000
1.738095
1.382353
1.240741
1.613636
1.373626
9.000000
0.622449
2.533333
2.500000
1.318182
1.131429
0.258065
0.541379
1.189349
1.483516
1.147321
0.707865
0.948787
1.846154
15.014565
1.607595
1.545455
2.310345
1.293478
1.225256
0.446429
0.130435
0.548387
1.339623
1.226107
1.894737
1.276923
1.593301
2.615385
1.294737
1.382353
0.708812
1.643564
0.645749
0.857143
1.185714
0.973118
2.108108
1.879310
1.132035
1.652174
0.780105
1.136905
1.116732
0.434251
1.004717
1.000000
0.867052
1.343558
1.168067
1.711864
1.936170
1.889273
1.982456
3.666667
1.704918
1.787611
1.408200
1.630252
2.322581
2.481481
1.578947
1.736111
2.439394
1.426829
1.666667
2.220779
1.626374
1.789474
1.634921
1.185185
3.400000
2.140271
1.887043
1.814286
1.154321
1.570621
1.721154
1.433718
1.907692
1.474074
1.975207
2.006369
1.847973
1.586957
1.950000
0.779221
2.027273
1.634146
1.494949
3.400000
1.862500
1.262295
2.500000
1.688172
2.158879
1.788079
1.361345
2.135922
2.806452
1.461538
1.625000
0.689922
2.323699
2.489796
1.428571
1.510101
1.567568
1.183575
1.451220
2.914286
1.543624
2.382353
1.917582
2.566667
2.190476
3.227273
2.393382
1.085653
1.010638
1.626566
1.647887
2.444444
2.461538
2.500000
1.365759
1.813278
2.530516
1.207981
1.267267
1.625806
1.867021
1.397129
2.961538
0.765766
3.833333
2.744000
3.434783
1.902098
2.472868
0.448521
0.574468
0.280000
0.586667
0.540541
0.675127
0.739130
0.792857
0.474771
0.409524
0.468852
0.701878
0.551724
0.666667
0.613108
0.606557
0.631579
0.883333
0.684848
1.209877
0.850746
0.856557
0.890845
0.214286
0.220588
0.681373
0.899023
1.191111
1.145833
0.605263
0.676275
0.941176
0.180180
1.058824
0.484211
1.370000
0.567474
1.692308
1.311927
0.579882
0.597360
1.718750
0.681818
1.123596
0.000000
1.746269
0.830189
0.072727
0.500000
1.987342
2.022222
1.460674
0.500000
1.170068
1.520000
0.588235
1.269231
1.107143
0.978142
0.950820
1.013072
0.628866
0.378151
1.254902
0.720000
0.939560
1.611111
1.213115
1.428571
0.701439
1.111111
0.571429
2.105263
3.583333
0.756522
0.608392
1.091954
1.218750
1.038961
2.000000
0.753247
0.568862
0.884488
1.291667
0.989790
0.928082
1.313725
1.027778
1.528986
1.320755
1.129032
1.695925
1.473291
1.472000
1.876238
1.543372
2.582677
1.782805
2.134715
0.909722
1.029197
0.749614
2.129630
1.101208
1.443478
2.000000
1.766667
1.474432
0.959459
1.039474
1.588679
0.601182
1.798601
1.975904
1.615183
1.375788
1.745763
1.942857
1.345679
2.724138
0.950413
1.738938
1.493151
1.920792
0.942857
1.385714
1.692308
1.833333
2.137931
4.363636
2.473684
5.571429
1.675676
1.787879
5.266667
2.113208
1.420000
1.769231
1.605263
1.543860
2.800000
0.755556
1.865385
2.818182
1.136364
1.428571
1.678571
2.692308
3.368421
2.941176
2.140000
3.333333
3.708333
2.500000
2.000000
2.409091
1.520000
2.250000
1.235955
0.927536
2.333333
1.700000
1.465116
1.416667
1.117647
4.571429
2.000000
1.193182
0.703125
2.526316
1.898305
1.744186
1.228571
3.058824
2.633333
3.636364
1.807339
3.081081
1.757576
1.533333
2.789474
1.013857
2.681818
2.500000
1.545455
2.416667
1.083333
1.750000
3.750000
2.217949
1.977778
1.416667
2.391304
5.250000
1.820000
2.300000
1.132653
3.653846
1.896552
3.375000
0.808511
2.800000
1.551724
2.200000
2.357143
1.750000
1.219178
1.461538
0.230769
2.541667
1.551570
2.535714
2.032258
1.277778
0.869048
1.420000
0.857143
0.713004
2.394366
2.193548
1.500000
2.941176
1.562500
1.566038
3.200000
0.244444
1.080645
2.212121
1.173913
1.957447
1.947368
3.214286
1.045455
2.000000
1.518519
2.000000
1.740741
1.000000
1.913043
1.850000
1.326087
1.508197
3.454545
1.875000
0.800000
2.000000
2.027778
1.708738
1.883929
1.724551
1.764228
3.522222
3.536585
1.674322
1.849112
1.379487
1.751825
1.443359
1.739865
1.341085
0.682422
1.433628
1.681818
1.485075
1.789474
1.032653
1.052632
1.596708
1.212121
0.486631
1.036559
1.209677
1.560044
3.666667
1.595442
1.095682
2.473684
1.388889
1.524904
1.812500
0.763072
0.554974
2.548673
3.750000
1.862500
1.175676
2.000000
1.744681
1.979592
2.313433
1.941176
1.596154
2.277027
3.214286
1.836158
2.188679
1.373355
7.111111
2.282353
2.397059
2.510417
1.295337
2.781818
1.459813
3.405660
2.745283
2.192661
1.606897
2.631868
1.359712
2.345992
2.564516
1.885057
2.980000
2.413043
0.989437
1.067568
2.841270
1.465986
1.288194
1.551724
1.708333
1.414747
1.261905
0.950820
1.702128
1.740458
1.242424
1.015773
2.413793
2.333333
1.355140
1.616580
1.303571
1.548387
0.961538
1.660550
2.053571
2.069672
1.333333
3.507042
2.168421
1.875000
1.743961
1.678733
1.469027
1.359813
1.248408
2.168966
1.608889
1.058542
1.947867
2.344828
1.234177
1.814607
1.071979
0.847114
2.878378
0.845638
1.991379
1.849057
0.783002
1.094847
1.464968
0.846715
0.964111
2.354430
0.929054
1.209302
2.156863
1.359155
1.474820
1.945455
2.396226
2.342342
1.805112
1.233333
2.666667
2.043478
0.717868
1.855072
0.790323
1.657895
1.516667
1.300000
0.829932
2.768293
1.774194
1.143045
0.360000
1.943548
2.235294
1.884058
1.882353
5.000000
1.064516
0.751515
1.200000
1.284644
2.766667
2.560000
2.316667
1.863636
1.619632
1.943750
2.230769
1.909774
2.750000
2.966102
1.221088
0.325893
0.798947
0.990826
2.700000
2.607143
3.540541
2.142857
2.459459
1.560748
1.495050
2.883495
1.000000
1.020619
1.416216
2.400000
2.529412
1.866667
1.431818
3.035714
2.289474
1.446809
0.980000
1.397260
2.467532
0.692650
2.022222
1.951807
1.313953
3.294118
1.142857
1.318182
2.305263
1.093863
3.111111
1.679245
1.678144
3.000000
1.142857
1.078512
2.171642
0.915094
1.623188
1.000000
2.964286
1.530120
2.603053
1.826549
2.615385
1.936170
2.605263
1.310127
1.632911
1.071970
2.380000
2.144928
0.960227
0.788360
2.815789
2.378205
0.907520
1.132780
2.222222
2.333333
0.727915
1.767241
1.281671
2.160305
1.708520
2.112245
1.585664
1.561972
2.593272
1.383871
1.527473
1.480916
2.892857
0.847826
1.291525
2.193548
3.750000
1.241379
1.337793
3.030303
1.835616
2.416667
2.309859
2.429752
2.116279
1.857143
2.201923
1.223881
1.855932
1.647619
2.261682
3.057143
2.847826
1.567775
2.357143
1.652174
2.124224
1.923077
2.010753
1.650146
2.250000
3.153061
1.692308
1.876190
1.050847
1.297297
1.401274
1.800000
1.702186
1.375000
1.557522
2.121212
1.752739
3.140625
3.034483
1.813333
2.955224
2.367412
2.378882
2.140351
1.516779
1.047706
2.267081
2.076923
3.000000
2.100000
1.097561
1.398844
0.611940
1.101449
1.305405
1.862745
1.501134
1.553030
1.346304
2.820513
1.697143
2.452915
1.522388
2.590625
2.142012
3.239130
2.279762
2.265487
1.201705
1.413580
1.912371
2.328125
1.380952
1.290179
1.520000
1.952381
1.433735
2.245902
1.689189
1.839286
1.642857
1.936709
2.133333
2.125000
0.937500
2.320000
2.346154
4.642857
1.071429
1.445946
1.538462
0.500000
1.711409
1.789474
2.344262
1.800000
3.461538
2.333333
0.826923
2.428571
2.082353
1.820513
1.650000
1.173469
1.342342
2.468750
1.500000
1.960000
1.882353
1.136842
1.232143
1.513889
0.958384
1.253165
1.862500
0.790640
0.977778
0.483200
1.469388
1.744186
0.779412
2.408451
1.243386
2.375000
1.252073
2.134409
1.736434
2.658228
2.343284
1.474747
1.483871
1.306452
1.261603
1.542484
1.878378
2.538095
2.063636
2.238532
1.549451
1.801724
2.809524
1.766082
1.334190
1.207207
1.579075
1.145522
1.346939
1.308458
1.228374
1.986301
0.960784
0.771930
0.804945
1.255814
2.157143
1.292035
0.954397
1.007109
1.09189
